Data;Título;Link;Termo da pesquisa ;Autor;Fontes;Assuntos tratados;;
04.05.2017;Au Brésil, la libération de lex-bras droit de Lula suscite lémoi;http://www.lemonde.fr/ameriques/article/2017/05/04/au-bresil-la-liberation-de-l-ex-bras-droit-de-lula-suscite-l-emoi_5122242_3222.html#T4GmlYtsBil3EElM.99;Lava Jato;Correspondente Claire Gatinois;;Liberação de José Dirceu;;
11.05.2017;Au Brésil, le « show » de Lula face à la justice;http://www.lemonde.fr/ameriques/article/2017/05/11/au-bresil-lula-face-a-la-justice-et-a-un-avenir-politique-incertain_5125782_3222.html#vQMl5cAQRWIksdda.99;Lava Jato;Correspondente Claire Gatinois;Lula;Interrogatório de Lula diante de Sergio Moro;;
11.05.2017;Au Brésil, le « show » de Lula face à la justice;http://www.lemonde.fr/ameriques/article/2017/05/11/au-bresil-lula-face-a-la-justice-et-a-un-avenir-politique-incertain_5125782_3222.html#vQMl5cAQRWIksdda.99;Lava Jato;Correspondente Claire Gatinois;Gilberto Maringoni (professor da UFABC);Interrogatório de Lula diante de Sergio Moro;;
11.05.2017;Au Brésil, le « show » de Lula face à la justice;http://www.lemonde.fr/ameriques/article/2017/05/11/au-bresil-lula-face-a-la-justice-et-a-un-avenir-politique-incertain_5125782_3222.html#vQMl5cAQRWIksdda.99;Lava Jato;Correspondente Claire Gatinois;militante pró-Lula;Interrogatório de Lula diante de Sergio Moro;;
11.05.2017;Au Brésil, le « show » de Lula face à la justice;http://www.lemonde.fr/ameriques/article/2017/05/11/au-bresil-lula-face-a-la-justice-et-a-un-avenir-politique-incertain_5125782_3222.html#vQMl5cAQRWIksdda.99;Lava Jato;Correspondente Claire Gatinois;Michel Temer;Interrogatório de Lula diante de Sergio Moro;;
11.05.2017;Au Brésil, le « show » de Lula face à la justice;http://www.lemonde.fr/ameriques/article/2017/05/11/au-bresil-lula-face-a-la-justice-et-a-un-avenir-politique-incertain_5125782_3222.html#vQMl5cAQRWIksdda.99;Lava Jato;Correspondente Claire Gatinois;Joao Pedro Stédile (líder do MST);Interrogatório de Lula diante de Sergio Moro;;
11.05.2017;Au Brésil, le « show » de Lula face à la justice;http://www.lemonde.fr/ameriques/article/2017/05/11/au-bresil-lula-face-a-la-justice-et-a-un-avenir-politique-incertain_5125782_3222.html#vQMl5cAQRWIksdda.99;Lava Jato;Correspondente Claire Gatinois;Fatima Bezerra (senadora do PT);Interrogatório de Lula diante de Sergio Moro;;
11.05.2017;Au Brésil, le « show » de Lula face à la justice;http://www.lemonde.fr/ameriques/article/2017/05/11/au-bresil-lula-face-a-la-justice-et-a-un-avenir-politique-incertain_5125782_3222.html#vQMl5cAQRWIksdda.99;Lava Jato;Correspondente Claire Gatinois;Lincoln Secco (professor da USP e autor de um livro sobre o PT);Interrogatório de Lula diante de Sergio Moro;;
11.05.2017;Au Brésil, le « show » de Lula face à la justice;http://www.lemonde.fr/ameriques/article/2017/05/11/au-bresil-lula-face-a-la-justice-et-a-un-avenir-politique-incertain_5125782_3222.html#vQMl5cAQRWIksdda.99;Lava Jato;Correspondente Claire Gatinois;Mathias Alencastro (politólogo);Interrogatório de Lula diante de Sergio Moro;;
11.05.2017;Au Brésil, le « show » de Lula face à la justice;http://www.lemonde.fr/ameriques/article/2017/05/11/au-bresil-lula-face-a-la-justice-et-a-un-avenir-politique-incertain_5125782_3222.html#vQMl5cAQRWIksdda.99;Lava Jato;Correspondente Claire Gatinois;;Interrogatório de Lula diante de Sergio Moro;;
12.05.2017;Dilma Rousseff un an après sa chute : ni remords ni regrets;http://www.lemonde.fr/m-moyen-format/article/2017/05/12/dilma-rousseff-un-an-apres-sa-chute-ni-remords-ni-regrets_5127072_4497271.html#WGQVf7lhSPl5fG3z.99;Lava Jato;Correspondente Claire Gatinois;Dilma Rousseff;Entrevista com Dilma Rousseff;;
12.05.2017;"Un an après larrivée au pouvoir de Temer, nombre de Brésiliens souhaitent refermer la « parenthèse »
";http://www.lemonde.fr/international/article/2017/05/12/un-an-apres-son-arrivee-au-pouvoir-nombre-de-bresiliens-souhaitent-refermer-la-parenthese-temer_5127075_3210.html#T0AbQMOqCBQM4tE1.99;Lava Jato;Correspondente Claire Gatinois;Laura Carvalho (professora da USP);1 ano de Temer no Poder;;
12.05.2017;"Un an après larrivée au pouvoir de Temer, nombre de Brésiliens souhaitent refermer la « parenthèse »
";http://www.lemonde.fr/international/article/2017/05/12/un-an-apres-son-arrivee-au-pouvoir-nombre-de-bresiliens-souhaitent-refermer-la-parenthese-temer_5127075_3210.html#T0AbQMOqCBQM4tE1.99;Lava Jato;Correspondente Claire Gatinois;Luiz Carlos Bresser-Pereira (economista);1 ano de Temer no Poder;;
12.05.2017;"Un an après larrivée au pouvoir de Temer, nombre de Brésiliens souhaitent refermer la « parenthèse »
";http://www.lemonde.fr/international/article/2017/05/12/un-an-apres-son-arrivee-au-pouvoir-nombre-de-bresiliens-souhaitent-refermer-la-parenthese-temer_5127075_3210.html#T0AbQMOqCBQM4tE1.99;Lava Jato;Correspondente Claire Gatinois;Lula;1 ano de Temer no Poder;;
12.05.2017;"Un an après larrivée au pouvoir de Temer, nombre de Brésiliens souhaitent refermer la « parenthèse »
";http://www.lemonde.fr/international/article/2017/05/12/un-an-apres-son-arrivee-au-pouvoir-nombre-de-bresiliens-souhaitent-refermer-la-parenthese-temer_5127075_3210.html#T0AbQMOqCBQM4tE1.99;Lava Jato;Correspondente Claire Gatinois;Ruda Ricci (socióloga);1 ano de Temer no Poder;;
12.05.2017;"Un an après larrivée au pouvoir de Temer, nombre de Brésiliens souhaitent refermer la « parenthèse »
";http://www.lemonde.fr/international/article/2017/05/12/un-an-apres-son-arrivee-au-pouvoir-nombre-de-bresiliens-souhaitent-refermer-la-parenthese-temer_5127075_3210.html#T0AbQMOqCBQM4tE1.99;Lava Jato;Correspondente Claire Gatinois;;1 ano de Temer no Poder;;
16.05.2017;Au Brésil, première année difficile pour le président Michel Temer;http://www.lemonde.fr/international/article/2017/05/16/au-bresil-premiere-annee-difficile-pour-le-president-michel-temer_5128584_3210.html#yPSFJeS6HWqcwQhj.99;Lava Jato;Correspondente Claire Gatinois;Michel Tever (revista Veja);Impopularidade de Temer- 1 ano de governo;;
16.05.2017;Au Brésil, première année difficile pour le président Michel Temer;http://www.lemonde.fr/international/article/2017/05/16/au-bresil-premiere-annee-difficile-pour-le-president-michel-temer_5128584_3210.html#yPSFJeS6HWqcwQhj.99;Lava Jato;Correspondente Claire Gatinois;Gaudencio Torquato (amigo de Temer e dono da GT Marketing);Impopularidade de Temer- 1 ano de governo;;
16.05.2017;Au Brésil, première année difficile pour le président Michel Temer;http://www.lemonde.fr/international/article/2017/05/16/au-bresil-premiere-annee-difficile-pour-le-president-michel-temer_5128584_3210.html#yPSFJeS6HWqcwQhj.99;Lava Jato;Correspondente Claire Gatinois;membro do PT anônimo;Impopularidade de Temer- 1 ano de governo;;
16.05.2017;Au Brésil, première année difficile pour le président Michel Temer;http://www.lemonde.fr/international/article/2017/05/16/au-bresil-premiere-annee-difficile-pour-le-president-michel-temer_5128584_3210.html#yPSFJeS6HWqcwQhj.99;Lava Jato;Correspondente Claire Gatinois;Luiz Flavio Guimaraes (especialista em Comunicação Política);Impopularidade de Temer- 1 ano de governo;;
16.05.2017;Au Brésil, première année difficile pour le président Michel Temer;http://www.lemonde.fr/international/article/2017/05/16/au-bresil-premiere-annee-difficile-pour-le-president-michel-temer_5128584_3210.html#yPSFJeS6HWqcwQhj.99;Lava Jato;Correspondente Claire Gatinois;Dilma Rousseff;Impopularidade de Temer- 1 ano de governo;;
16.05.2017;Au Brésil, première année difficile pour le président Michel Temer;http://www.lemonde.fr/international/article/2017/05/16/au-bresil-premiere-annee-difficile-pour-le-president-michel-temer_5128584_3210.html#yPSFJeS6HWqcwQhj.99;Lava Jato;Correspondente Claire Gatinois;Marco Antonio Carvalho Teixeira (FGV);Impopularidade de Temer- 1 ano de governo;;
16.05.2017;Au Brésil, première année difficile pour le président Michel Temer;http://www.lemonde.fr/international/article/2017/05/16/au-bresil-premiere-annee-difficile-pour-le-president-michel-temer_5128584_3210.html#yPSFJeS6HWqcwQhj.99;Lava Jato;Correspondente Claire Gatinois;Luiz Felipe de Alencastro  (historiador);Impopularidade de Temer- 1 ano de governo;;
16.05.2017;Au Brésil, première année difficile pour le président Michel Temer;http://www.lemonde.fr/international/article/2017/05/16/au-bresil-premiere-annee-difficile-pour-le-president-michel-temer_5128584_3210.html#yPSFJeS6HWqcwQhj.99;Lava Jato;Correspondente Claire Gatinois;Folha de S. Paulo;Impopularidade de Temer- 1 ano de governo;;
16.05.2017;Au Brésil, première année difficile pour le président Michel Temer;http://www.lemonde.fr/international/article/2017/05/16/au-bresil-premiere-annee-difficile-pour-le-president-michel-temer_5128584_3210.html#yPSFJeS6HWqcwQhj.99;Lava Jato;Correspondente Claire Gatinois;revista Veja;Impopularidade de Temer- 1 ano de governo;;
16.05.2017;Au Brésil, première année difficile pour le président Michel Temer;http://www.lemonde.fr/international/article/2017/05/16/au-bresil-premiere-annee-difficile-pour-le-president-michel-temer_5128584_3210.html#yPSFJeS6HWqcwQhj.99;Lava Jato;Correspondente Claire Gatinois;amigo próximo de Michel Temer;Impopularidade de Temer- 1 ano de governo;;
16.05.2017;Au Brésil, première année difficile pour le président Michel Temer;http://www.lemonde.fr/international/article/2017/05/16/au-bresil-premiere-annee-difficile-pour-le-president-michel-temer_5128584_3210.html#yPSFJeS6HWqcwQhj.99;Lava Jato;Correspondente Claire Gatinois;Carta Capital;Impopularidade de Temer- 1 ano de governo;;
16.05.2017;Au Brésil, première année difficile pour le président Michel Temer;http://www.lemonde.fr/international/article/2017/05/16/au-bresil-premiere-annee-difficile-pour-le-president-michel-temer_5128584_3210.html#yPSFJeS6HWqcwQhj.99;Lava Jato;Correspondente Claire Gatinois;Luiz Carlos Bresser-Pereira (economista);Impopularidade de Temer- 1 ano de governo;;
16.05.2017;Au Brésil, première année difficile pour le président Michel Temer;http://www.lemonde.fr/international/article/2017/05/16/au-bresil-premiere-annee-difficile-pour-le-president-michel-temer_5128584_3210.html#yPSFJeS6HWqcwQhj.99;Lava Jato;Correspondente Claire Gatinois;Guilherme Boulos (MST);Impopularidade de Temer- 1 ano de governo;;
16.05.2017;Au Brésil, première année difficile pour le président Michel Temer;http://www.lemonde.fr/international/article/2017/05/16/au-bresil-premiere-annee-difficile-pour-le-president-michel-temer_5128584_3210.html#yPSFJeS6HWqcwQhj.99;Lava Jato;Correspondente Claire Gatinois;Lula;Impopularidade de Temer- 1 ano de governo;;
18.05.2017;Au Brésil, le président Temer éclaboussé par de nouvelles révélations;http://www.lemonde.fr/ameriques/article/2017/05/18/au-bresil-le-president-temer-eclabousse-par-de-nouvelles-revelations_5129489_3222.html#M7C8Y75bgmMKGosM.99;Lava Jato;Correspondente Claire Gatinois;TV Globo;denúncias contra Temer;;
18.05.2017;Au Brésil, le président Temer éclaboussé par de nouvelles révélations;http://www.lemonde.fr/ameriques/article/2017/05/18/au-bresil-le-president-temer-eclabousse-par-de-nouvelles-revelations_5129489_3222.html#M7C8Y75bgmMKGosM.99;Lava Jato;Correspondente Claire Gatinois;jornal O Globo;denúncias contra Temer;;
18.05.2017;Au Brésil, le président Temer éclaboussé par de nouvelles révélations;http://www.lemonde.fr/ameriques/article/2017/05/18/au-bresil-le-president-temer-eclabousse-par-de-nouvelles-revelations_5129489_3222.html#M7C8Y75bgmMKGosM.99;Lava Jato;Correspondente Claire Gatinois;Michel Temer (n via comunicado oficial);denúncias contra Temer;;
18.05.2017;Au Brésil, le président Temer éclaboussé par de nouvelles révélations;http://www.lemonde.fr/ameriques/article/2017/05/18/au-bresil-le-president-temer-eclabousse-par-de-nouvelles-revelations_5129489_3222.html#M7C8Y75bgmMKGosM.99;Lava Jato;Correspondente Claire Gatinois;Carlos Melo (Insper);denúncias contra Temer;;
18.05.2017;Au Brésil, le président Temer éclaboussé par de nouvelles révélations;http://www.lemonde.fr/ameriques/article/2017/05/18/au-bresil-le-president-temer-eclabousse-par-de-nouvelles-revelations_5129489_3222.html#M7C8Y75bgmMKGosM.99;Lava Jato;Correspondente Claire Gatinois;Marco Antonio Carvalho Teixeira (FGV);denúncias contra Temer;;
18.05.2017;Brésil : le président Temer refuse de démissionner et plaide son innocence;http://www.lemonde.fr/ameriques/article/2017/05/18/bresil-le-president-temer-refuse-de-demissionner-et-plaide-son-innocence_5130121_3222.html#PuqUkX4hH8zZ9pMq.99;Lava Jato;Correspondente Claire Gatinois;Michel Temer (comunicado oficial);denúncias contra Temer;;
18.05.2017;Brésil : le président Temer refuse de démissionner et plaide son innocence;http://www.lemonde.fr/ameriques/article/2017/05/18/bresil-le-president-temer-refuse-de-demissionner-et-plaide-son-innocence_5130121_3222.html#PuqUkX4hH8zZ9pMq.99;Lava Jato;Correspondente Claire Gatinois;Fernando Henrique Cardoso;denúncias contra Temer;;
18.05.2017;Brésil : le président Temer refuse de démissionner et plaide son innocence;http://www.lemonde.fr/ameriques/article/2017/05/18/bresil-le-president-temer-refuse-de-demissionner-et-plaide-son-innocence_5130121_3222.html#PuqUkX4hH8zZ9pMq.99;Lava Jato;Correspondente Claire Gatinois;O Globo;denúncias contra Temer;;
18.05.2017;Brésil : le président Temer refuse de démissionner et plaide son innocence;http://www.lemonde.fr/ameriques/article/2017/05/18/bresil-le-president-temer-refuse-de-demissionner-et-plaide-son-innocence_5130121_3222.html#PuqUkX4hH8zZ9pMq.99;Lava Jato;Correspondente Claire Gatinois;Revista Piauí;denúncias contra Temer;;
18.05.2017;Brésil : le président Temer refuse de démissionner et plaide son innocence;http://www.lemonde.fr/ameriques/article/2017/05/18/bresil-le-president-temer-refuse-de-demissionner-et-plaide-son-innocence_5130121_3222.html#PuqUkX4hH8zZ9pMq.99;Lava Jato;Correspondente Claire Gatinois;Alessandro Molon;denúncias contra Temer;;
18.05.2017;Brésil : le président Temer refuse de démissionner et plaide son innocence;http://www.lemonde.fr/ameriques/article/2017/05/18/bresil-le-president-temer-refuse-de-demissionner-et-plaide-son-innocence_5130121_3222.html#PuqUkX4hH8zZ9pMq.99;Lava Jato;Correspondente Claire Gatinois;Mathias de Alencastro (politólogo);denúncias contra Temer;;
19.05.2017;Brésil : le président Michel Temer accusé dobstruction à la justice;http://www.lemonde.fr/ameriques/article/2017/05/19/bresil-le-president-michel-temer-accuse-d-obstruction-a-la-justice_5130774_3222.html#46FrOB3DDv35WJTM.99;Lava Jato;Le Monde com a AFP;O Globo;Michel Temer;;
19.05.2017;Brésil : le président Michel Temer accusé dobstruction à la justice;http://www.lemonde.fr/ameriques/article/2017/05/19/bresil-le-president-michel-temer-accuse-d-obstruction-a-la-justice_5130774_3222.html#46FrOB3DDv35WJTM.99;Lava Jato;Le Monde com a AFP;Michel Temer;Michel Temer;;
19.05.2017;Brésil : le président Michel Temer accusé dobstruction à la justice;http://www.lemonde.fr/ameriques/article/2017/05/19/bresil-le-president-michel-temer-accuse-d-obstruction-a-la-justice_5130774_3222.html#46FrOB3DDv35WJTM.99;Lava Jato;Le Monde com a AFP;;Michel Temer;;
20.05.2017;"
Brésil : le président Michel Temer réclame la suspension de lenquête qui le vise";http://www.lemonde.fr/ameriques/article/2017/05/20/bresil-le-president-michel-temer-reclame-la-suspension-de-l-enquete-qui-le-vise_5131168_3222.html#yKCgTBCcHMZVXMFE.99;Lava Jato;Correspondente Claire Gatinois;advogados de Temer;Michel Temer;;
20.05.2017;"
Brésil : le président Michel Temer réclame la suspension de lenquête qui le vise";http://www.lemonde.fr/ameriques/article/2017/05/20/bresil-le-president-michel-temer-reclame-la-suspension-de-l-enquete-qui-le-vise_5131168_3222.html#yKCgTBCcHMZVXMFE.99;Lava Jato;Correspondente Claire Gatinois;O Globo;Michel Temer;;
20.05.2017;"
Brésil : le président Michel Temer réclame la suspension de lenquête qui le vise";http://www.lemonde.fr/ameriques/article/2017/05/20/bresil-le-president-michel-temer-reclame-la-suspension-de-l-enquete-qui-le-vise_5131168_3222.html#yKCgTBCcHMZVXMFE.99;Lava Jato;Correspondente Claire Gatinois;Antonio Carvalho Teixeira (FGV);Michel Temer;;
20.05.2017;"
Brésil : le président Michel Temer réclame la suspension de lenquête qui le vise";http://www.lemonde.fr/ameriques/article/2017/05/20/bresil-le-president-michel-temer-reclame-la-suspension-de-l-enquete-qui-le-vise_5131168_3222.html#yKCgTBCcHMZVXMFE.99;Lava Jato;Correspondente Claire Gatinois;Congresso em Foco;Michel Temer;;
20.05.2017;"
Brésil : le président Michel Temer réclame la suspension de lenquête qui le vise";http://www.lemonde.fr/ameriques/article/2017/05/20/bresil-le-president-michel-temer-reclame-la-suspension-de-l-enquete-qui-le-vise_5131168_3222.html#yKCgTBCcHMZVXMFE.99;Lava Jato;Correspondente Claire Gatinois;;Michel Temer;;
 21.05.2017;"La justice française enquête sur des soupçons de corruption après la vente de sous-marins au Brésil
"; http://www.lemonde.fr/police-justice/article/2017/05/21/la-justice-francaise-enquete-sur-des-soupcons-de-corruption-apres-la-vente-de-sous-marins-au-bresil_5131272_1653578.html#wEhUBTmR1yfz3hAM.99;Lava Jato;Le Monde.fr avec AFP;Le Parisien;submarino francês/propina na compra;A DCNS  é parceira da Odebrecht;
 21.05.2017;"La justice française enquête sur des soupçons de corruption après la vente de sous-marins au Brésil
"; http://www.lemonde.fr/police-justice/article/2017/05/21/la-justice-francaise-enquete-sur-des-soupcons-de-corruption-apres-la-vente-de-sous-marins-au-bresil_5131272_1653578.html#wEhUBTmR1yfz3hAM.99;Lava Jato;Le Monde.fr avec AFP;fonte anônima;submarino francês/propina na compra;A DCNS  é parceira da Odebrecht;
 21.05.2017;"La justice française enquête sur des soupçons de corruption après la vente de sous-marins au Brésil
"; http://www.lemonde.fr/police-justice/article/2017/05/21/la-justice-francaise-enquete-sur-des-soupcons-de-corruption-apres-la-vente-de-sous-marins-au-bresil_5131272_1653578.html#wEhUBTmR1yfz3hAM.99;Lava Jato;Le Monde.fr avec AFP;PNF (parquet national financier);submarino francês/propina na compra;A DCNS  é parceira da Odebrecht;
 21.05.2017;"La justice française enquête sur des soupçons de corruption après la vente de sous-marins au Brésil
"; http://www.lemonde.fr/police-justice/article/2017/05/21/la-justice-francaise-enquete-sur-des-soupcons-de-corruption-apres-la-vente-de-sous-marins-au-bresil_5131272_1653578.html#wEhUBTmR1yfz3hAM.99;Lava Jato;Le Monde.fr avec AFP;construtora naval DCNS;submarino francês/propina na compra;A DCNS  é parceira da Odebrecht;
 21.05.2017;"La justice française enquête sur des soupçons de corruption après la vente de sous-marins au Brésil
"; http://www.lemonde.fr/police-justice/article/2017/05/21/la-justice-francaise-enquete-sur-des-soupcons-de-corruption-apres-la-vente-de-sous-marins-au-bresil_5131272_1653578.html#wEhUBTmR1yfz3hAM.99;Lava Jato;Le Monde.fr avec AFP;Rodrigo Janot;submarino francês/propina na compra;A DCNS  é parceira da Odebrecht;
22.05.2017;Au Brésil, la mobilisation faiblit, mais pas les ennuis du président Michel Temer;http://www.lemonde.fr/ameriques/article/2017/05/22/au-bresil-la-mobilisation-s-affaiblit-mais-pas-les-ennuis-de-michel-temer_5131415_3222.html#vV8HqIBjS4zi4R6k.99;Lava Jato;Correspondente Claire Gatinois;Luan (manifestante professor de História);Michel Temer;;
22.05.2017;Au Brésil, la mobilisation faiblit, mais pas les ennuis du président Michel Temer;http://www.lemonde.fr/ameriques/article/2017/05/22/au-bresil-la-mobilisation-s-affaiblit-mais-pas-les-ennuis-de-michel-temer_5131415_3222.html#vV8HqIBjS4zi4R6k.99;Lava Jato;Correspondente Claire Gatinois;Joao Batista Paes de Barros (professor de Ed. Física e manifestante);Michel Temer;;
22.05.2017;Au Brésil, la mobilisation faiblit, mais pas les ennuis du président Michel Temer;http://www.lemonde.fr/ameriques/article/2017/05/22/au-bresil-la-mobilisation-s-affaiblit-mais-pas-les-ennuis-de-michel-temer_5131415_3222.html#vV8HqIBjS4zi4R6k.99;Lava Jato;Correspondente Claire Gatinois;Kim Kataguiri;Michel Temer;;
22.05.2017;Au Brésil, la mobilisation faiblit, mais pas les ennuis du président Michel Temer;http://www.lemonde.fr/ameriques/article/2017/05/22/au-bresil-la-mobilisation-s-affaiblit-mais-pas-les-ennuis-de-michel-temer_5131415_3222.html#vV8HqIBjS4zi4R6k.99;Lava Jato;Correspondente Claire Gatinois;Paulo Baia (professor da UFRJ);Michel Temer;;
22.05.2017;Au Brésil, la mobilisation faiblit, mais pas les ennuis du président Michel Temer;http://www.lemonde.fr/ameriques/article/2017/05/22/au-bresil-la-mobilisation-s-affaiblit-mais-pas-les-ennuis-de-michel-temer_5131415_3222.html#vV8HqIBjS4zi4R6k.99;Lava Jato;Correspondente Claire Gatinois;Mathias de Alencastro;Michel Temer;;
22.05.2017;Au Brésil, la mobilisation faiblit, mais pas les ennuis du président Michel Temer;http://www.lemonde.fr/ameriques/article/2017/05/22/au-bresil-la-mobilisation-s-affaiblit-mais-pas-les-ennuis-de-michel-temer_5131415_3222.html#vV8HqIBjS4zi4R6k.99;Lava Jato;Correspondente Claire Gatinois;OAB;Michel Temer;;
24.05.2017;Au Brésil, les « cow-boys » de JBS font trembler la République;http://www.lemonde.fr/economie/article/2017/05/24/au-bresil-les-cow-boys-de-jbs-font-trembler-la-republique_5133225_3234.html#VtEb4t2L7zAZ0OLo.99;Lava Jato;Correspondente Claire Gatinois;Revista Piauí;escândalo da JBS;Michel Temer obteve favores da JBS para obstruir a Operaçao Lava Jato.;
24.05.2017;Au Brésil, les « cow-boys » de JBS font trembler la République;http://www.lemonde.fr/economie/article/2017/05/24/au-bresil-les-cow-boys-de-jbs-font-trembler-la-republique_5133225_3234.html#VtEb4t2L7zAZ0OLo.99;Lava Jato;Correspondente Claire Gatinois;Consuelo Dieguez (jornalista);escândalo da JBS;Michel Temer obteve favores da JBS para obstruir a Operaçao Lava Jato.;
24.05.2017;Au Brésil, les « cow-boys » de JBS font trembler la République;http://www.lemonde.fr/economie/article/2017/05/24/au-bresil-les-cow-boys-de-jbs-font-trembler-la-republique_5133225_3234.html#VtEb4t2L7zAZ0OLo.99;Lava Jato;Correspondente Claire Gatinois;porta-voz da Associação Brasileira dos Abatedouros;escândalo da JBS;Michel Temer obteve favores da JBS para obstruir a Operaçao Lava Jato.;
24.05.2017;Au Brésil, les « cow-boys » de JBS font trembler la République;http://www.lemonde.fr/economie/article/2017/05/24/au-bresil-les-cow-boys-de-jbs-font-trembler-la-republique_5133225_3234.html#VtEb4t2L7zAZ0OLo.99;Lava Jato;Correspondente Claire Gatinois;José Carlos Hausknecht (MB Agro);escândalo da JBS;Michel Temer obteve favores da JBS para obstruir a Operaçao Lava Jato.;
24.05.2017;Au Brésil, les « cow-boys » de JBS font trembler la République;http://www.lemonde.fr/economie/article/2017/05/24/au-bresil-les-cow-boys-de-jbs-font-trembler-la-republique_5133225_3234.html#VtEb4t2L7zAZ0OLo.99;Lava Jato;Correspondente Claire Gatinois;Paulo Baia (professor da FEI);escândalo da JBS;Michel Temer obteve favores da JBS para obstruir a Operaçao Lava Jato.;
24.05.2017;Au Brésil, les « cow-boys » de JBS font trembler la République;http://www.lemonde.fr/economie/article/2017/05/24/au-bresil-les-cow-boys-de-jbs-font-trembler-la-republique_5133225_3234.html#VtEb4t2L7zAZ0OLo.99;Lava Jato;Correspondente Claire Gatinois;;escândalo da JBS;Michel Temer obteve favores da JBS para obstruir a Operaçao Lava Jato.;
31.05.2017;Le faux départ de léconomie brésilienne;http://abonnes.lemonde.fr/economie/article/2017/05/31/le-faux-depart-de-l-economie-bresilienne_5136450_3234.html?xtmc=lava_jato&xtcr=21;Lava Jato;Correspondente Claire Gatinois;Michel Temer (discurso oficial);;;
31.05.2017;Le faux départ de léconomie brésilienne;http://abonnes.lemonde.fr/economie/article/2017/05/31/le-faux-depart-de-l-economie-bresilienne_5136450_3234.html?xtmc=lava_jato&xtcr=21;Lava Jato;Correspondente Claire Gatinois;Bloomberg;;;
31.05.2017;Le faux départ de léconomie brésilienne;http://abonnes.lemonde.fr/economie/article/2017/05/31/le-faux-depart-de-l-economie-bresilienne_5136450_3234.html?xtmc=lava_jato&xtcr=21;Lava Jato;Correspondente Claire Gatinois;Valdir de Queiroz (dono da Ceci Grelhados);;;
31.05.2017;Le faux départ de léconomie brésilienne;http://abonnes.lemonde.fr/economie/article/2017/05/31/le-faux-depart-de-l-economie-bresilienne_5136450_3234.html?xtmc=lava_jato&xtcr=21;Lava Jato;Correspondente Claire Gatinois;O Estado de S. Paulo;;;
31.05.2017;Le faux départ de léconomie brésilienne;http://abonnes.lemonde.fr/economie/article/2017/05/31/le-faux-depart-de-l-economie-bresilienne_5136450_3234.html?xtmc=lava_jato&xtcr=21;Lava Jato;Correspondente Claire Gatinois;Standard & Poors;;;
31.05.2017;Le faux départ de léconomie brésilienne;http://abonnes.lemonde.fr/economie/article/2017/05/31/le-faux-depart-de-l-economie-bresilienne_5136450_3234.html?xtmc=lava_jato&xtcr=21;Lava Jato;Correspondente Claire Gatinois;Juan Carlos Rodado (Natixis);;;
31.05.2017;Le faux départ de léconomie brésilienne;http://abonnes.lemonde.fr/economie/article/2017/05/31/le-faux-depart-de-l-economie-bresilienne_5136450_3234.html?xtmc=lava_jato&xtcr=21;Lava Jato;Correspondente Claire Gatinois;André Nassif (professor da UFF);;;
31.05.2017;Le faux départ de léconomie brésilienne;http://abonnes.lemonde.fr/economie/article/2017/05/31/le-faux-depart-de-l-economie-bresilienne_5136450_3234.html?xtmc=lava_jato&xtcr=21;Lava Jato;Correspondente Claire Gatinois;;;;
22.05.2017;"Au Brésil, la mobilisation faiblit, mais pas les ennuis du président Michel Temer
";http://www.lemonde.fr/ameriques/article/2017/05/22/au-bresil-la-mobilisation-s-affaiblit-mais-pas-les-ennuis-de-michel-temer_5131415_3222.html#VClzEzGMmURHmcfO.99;Lava Jato;Correspondente Claire Gatinois;Manifestante Luan;Michel Temer;Manifestações contra Michel Temer organizadas por grupos de esquerda;
22.05.2017;"Au Brésil, la mobilisation faiblit, mais pas les ennuis du président Michel Temer
";http://www.lemonde.fr/ameriques/article/2017/05/22/au-bresil-la-mobilisation-s-affaiblit-mais-pas-les-ennuis-de-michel-temer_5131415_3222.html#VClzEzGMmURHmcfO.99;Lava Jato;Correspondente Claire Gatinois;manifestante Joao Batista Paes de Barros;Michel Temer;Manifestações contra Michel Temer organizadas por grupos de esquerda;
22.05.2017;"Au Brésil, la mobilisation faiblit, mais pas les ennuis du président Michel Temer
";http://www.lemonde.fr/ameriques/article/2017/05/22/au-bresil-la-mobilisation-s-affaiblit-mais-pas-les-ennuis-de-michel-temer_5131415_3222.html#VClzEzGMmURHmcfO.99;Lava Jato;Correspondente Claire Gatinois;Kim Kataguiri;Michel Temer;Manifestações contra Michel Temer organizadas por grupos de esquerda;
22.05.2017;"Au Brésil, la mobilisation faiblit, mais pas les ennuis du président Michel Temer
";http://www.lemonde.fr/ameriques/article/2017/05/22/au-bresil-la-mobilisation-s-affaiblit-mais-pas-les-ennuis-de-michel-temer_5131415_3222.html#VClzEzGMmURHmcfO.99;Lava Jato;Correspondente Claire Gatinois;Paulo Baia (professor de política da UFRJ);Michel Temer;Manifestações contra Michel Temer organizadas por grupos de esquerda;
22.05.2017;"Au Brésil, la mobilisation faiblit, mais pas les ennuis du président Michel Temer
";http://www.lemonde.fr/ameriques/article/2017/05/22/au-bresil-la-mobilisation-s-affaiblit-mais-pas-les-ennuis-de-michel-temer_5131415_3222.html#VClzEzGMmURHmcfO.99;Lava Jato;Correspondente Claire Gatinois;Mathias de Alencastro (politólogo);Michel Temer;Manifestações contra Michel Temer organizadas por grupos de esquerda;
